Datum (MEZ),Preis [EUR/kWh],Last [kWh],Preis Forecast [EUR/kWh],tau
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.09608777953113028,2020-05-01 21:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.08461654051772308,2020-05-01 21:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.17872343237092486,2020-05-01 21:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.12834591479335092,2020-05-01 21:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.016738536769034758,2020-05-01 21:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.004993675670851107,2020-05-01 21:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.048732125428922475,2020-05-01 21:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,-0.08673967204447267,2020-05-01 21:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,-0.016927696048331997,2020-05-01 21:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.048482071219880116,2020-05-01 21:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,0.029714043918920834,2020-05-01 21:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,0.0973264330811218,2020-05-01 21:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,-0.035782092070718426,2020-05-01 21:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,0.09206360280241649,2020-05-01 21:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,-0.015984919066645384,2020-05-01 21:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.1833555264566738,2020-05-01 21:00:00+01:00
2020-05-02 19:00:00+01:00,0.1402,105.3522,0.03538999807907808,2020-05-01 21:00:00+01:00
2020-05-02 20:00:00+01:00,0.13185,101.8214,-0.10956522177115882,2020-05-01 21:00:00+01:00
2020-05-01 22:00:00+01:00,0.08,90.367,0.08459085063648894,2020-05-01 22:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.055069378098706295,2020-05-01 22:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.027424577637268577,2020-05-01 22:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.03514052277227845,2020-05-01 22:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.06015021960317383,2020-05-01 22:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.055784345673724735,2020-05-01 22:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.04807404657754706,2020-05-01 22:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.1083444473695746,2020-05-01 22:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.11687627961773789,2020-05-01 22:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.07536783154267368,2020-05-01 22:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.014542803203797472,2020-05-01 22:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.0764036747210305,2020-05-01 22:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.009720662624748758,2020-05-01 22:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.04436078864145981,2020-05-01 22:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.15890029543374712,2020-05-01 22:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.17812748262786468,2020-05-01 22:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,0.017538848882828792,2020-05-01 22:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,0.06930651183194317,2020-05-01 22:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,0.10810222702795336,2020-05-01 22:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,0.10795187267993676,2020-05-01 22:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.24964896910971532,2020-05-01 22:00:00+01:00
2020-05-02 19:00:00+01:00,0.1402,105.3522,0.19482335108945598,2020-05-01 22:00:00+01:00
2020-05-02 20:00:00+01:00,0.13185,101.8214,0.01747195008849299,2020-05-01 22:00:00+01:00
2020-05-02 21:00:00+01:00,0.1219,99.93639999999999,0.16535063508187503,2020-05-01 22:00:00+01:00
2020-05-01 23:00:00+01:00,0.061,82.9468,0.0759483607596887,2020-05-01 23:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.07567067783061177,2020-05-01 23:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.03569346812821336,2020-05-01 23:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.04495968916076468,2020-05-01 23:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,0.07959839665782628,2020-05-01 23:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.02129400799478447,2020-05-01 23:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,-0.0006826437296579904,2020-05-01 23:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,-0.022345274353630033,2020-05-01 23:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.06430460753606651,2020-05-01 23:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,-0.027360688499653354,2020-05-01 23:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.029204344608727336,2020-05-01 23:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,-0.04212095639177218,2020-05-01 23:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.0036754415980421312,2020-05-01 23:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,-0.06714463816792973,2020-05-01 23:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,0.32760443899248937,2020-05-01 23:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,0.022492920122521555,2020-05-01 23:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,0.3002279059295451,2020-05-01 23:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,0.00807926381522659,2020-05-01 23:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,0.2178413073739534,2020-05-01 23:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.13176584003781847,2020-05-01 23:00:00+01:00
2020-05-02 19:00:00+01:00,0.1402,105.3522,0.16406645086072946,2020-05-01 23:00:00+01:00
2020-05-02 20:00:00+01:00,0.13185,101.8214,-0.025210476863013115,2020-05-01 23:00:00+01:00
2020-05-02 21:00:00+01:00,0.1219,99.93639999999999,0.3301139023487053,2020-05-01 23:00:00+01:00
2020-05-02 22:00:00+01:00,0.10244999999999999,94.4658,0.1402048983864224,2020-05-01 23:00:00+01:00
2020-05-02 00:00:00+01:00,0.05,79.2734,0.04446053656889652,2020-05-02 00:00:00+01:00
2020-05-02 01:00:00+01:00,0.05,77.13380000000001,0.028948027935952376,2020-05-02 00:00:00+01:00
2020-05-02 02:00:00+01:00,0.04,76.4916,0.02074606577193336,2020-05-02 00:00:00+01:00
2020-05-02 03:00:00+01:00,0.04,77.78280000000001,-0.005628545362289156,2020-05-02 00:00:00+01:00
2020-05-02 04:00:00+01:00,0.04,80.29480000000001,0.04529913534222501,2020-05-02 00:00:00+01:00
2020-05-02 05:00:00+01:00,0.036,81.348,0.01964392641781555,2020-05-02 00:00:00+01:00
2020-05-02 06:00:00+01:00,0.04,86.4352,0.029359848198933614,2020-05-02 00:00:00+01:00
2020-05-02 07:00:00+01:00,0.051500000000000004,93.0248,0.011919984206446077,2020-05-02 00:00:00+01:00
2020-05-02 08:00:00+01:00,0.052750000000000005,100.8638,0.10763595341024457,2020-05-02 00:00:00+01:00
2020-05-02 09:00:00+01:00,0.0535,105.7388,0.12489080860846957,2020-05-02 00:00:00+01:00
2020-05-02 10:00:00+01:00,0.0564,108.757,0.08199118225762636,2020-05-02 00:00:00+01:00
2020-05-02 11:00:00+01:00,0.05005,112.256,0.11059435982202137,2020-05-02 00:00:00+01:00
2020-05-02 12:00:00+01:00,0.03675,109.4426,0.1209636339903821,2020-05-02 00:00:00+01:00
2020-05-02 13:00:00+01:00,0.028250000000000004,107.08760000000001,-0.033799784831024596,2020-05-02 00:00:00+01:00
2020-05-02 14:00:00+01:00,0.026250000000000002,104.851,-0.01471091707858447,2020-05-02 00:00:00+01:00
2020-05-02 15:00:00+01:00,0.0283,105.39439999999999,-0.018327320374430092,2020-05-02 00:00:00+01:00
2020-05-02 16:00:00+01:00,0.0425,104.3534,0.07345348577950915,2020-05-02 00:00:00+01:00
2020-05-02 17:00:00+01:00,0.08965,108.51939999999999,0.30261678529374264,2020-05-02 00:00:00+01:00
2020-05-02 18:00:00+01:00,0.12755,107.82639999999999,0.14061038585879163,2020-05-02 00:00:00+01:00
2020-05-02 19:00:00+01:00,0.1402,105.3522,0.27702717842084884,2020-05-02 00:00:00+01:00
2020-05-02 20:00:00+01:00,0.13185,101.8214,0.13230399941294177,2020-05-02 00:00:00+01:00
2020-05-02 21:00:00+01:00,0.1219,99.93639999999999,0.45060669063254094,2020-05-02 00:00:00+01:00
2020-05-02 22:00:00+01:00,0.10244999999999999,94.4658,0.17109073914862422,2020-05-02 00:00:00+01:00
2020-05-02 23:00:00+01:00,0.09,87.2654,0.031571066563983605,2020-05-02 00:00:00+01:00
